"country","city","length","accuracy","files"
66,4124,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4125,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4127,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4130,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4133,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4134,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4137,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4145,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4160,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4163,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4165,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4166,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4168,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4178,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4180,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4183,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4187,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4201,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4214,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4215,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4232,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4235,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4237,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4238,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4250,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4252,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4261,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4262,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4264,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4265,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4266,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4269,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4272,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4276,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4287,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4288,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4293,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4299,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4301,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4303,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4307,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4310,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4315,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4316,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4321,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4323,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4325,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4338,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4356,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4358,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4359,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4361,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4362,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4366,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4368,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4370,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4372,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4373,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4375,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4378,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4380,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4384,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4392,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4398,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4399,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4405,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4407,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4414,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4417,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4425,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4426,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4427,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4430,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4432,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4437,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4446,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4451,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4452,7684,0.973191046330036,"./Temp/BST-Cities-66/66-3782.bst"
66,4460,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4461,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4467,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4469,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4471,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4472,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4487,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4493,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4498,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4502,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4506,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4511,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4527,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4528,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4531,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4532,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4535,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4542,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4549,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4550,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4555,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4562,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4564,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4566,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4567,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4574,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4576,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4581,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4582,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4587,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4591,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4610,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4611,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4622,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4628,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4629,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4630,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4633,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4639,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4641,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4647,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4655,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4670,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4671,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4672,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4674,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4676,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4681,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4687,23937,0.777290387266575,"./Temp/BST-Cities-66/66-4460.bst"
66,4692,7804,0.967580727831881,"./Temp/BST-Cities-66/66-4692.bst"
66,4703,7804,0.967580727831881,"./Temp/BST-Cities-66/66-4692.bst"
66,4709,7804,0.967580727831881,"./Temp/BST-Cities-66/66-4692.bst"
66,4711,7804,0.967580727831881,"./Temp/BST-Cities-66/66-4692.bst"
66,4714,7804,0.967580727831881,"./Temp/BST-Cities-66/66-4692.bst"
66,4717,7804,0.967580727831881,"./Temp/BST-Cities-66/66-4692.bst"
66,4718,7804,0.967580727831881,"./Temp/BST-Cities-66/66-4692.bst"
66,4724,7804,0.967580727831881,"./Temp/BST-Cities-66/66-4692.bst"
66,4730,7804,0.967580727831881,"./Temp/BST-Cities-66/66-4692.bst"
66,4733,7804,0.967580727831881,"./Temp/BST-Cities-66/66-4692.bst"
66,4734,7804,0.967580727831881,"./Temp/BST-Cities-66/66-4692.bst"
66,4746,7804,0.967580727831881,"./Temp/BST-Cities-66/66-4692.bst"
66,4751,7804,0.967580727831881,"./Temp/BST-Cities-66/66-4692.bst"
66,4754,7804,0.967580727831881,"./Temp/BST-Cities-66/66-4692.bst"
66,4757,7804,0.967580727831881,"./Temp/BST-Cities-66/66-4692.bst"
66,4764,7804,0.967580727831881,"./Temp/BST-Cities-66/66-4692.bst"
66,4770,7804,0.967580727831881,"./Temp/BST-Cities-66/66-4692.bst"
66,4779,7804,0.967580727831881,"./Temp/BST-Cities-66/66-4692.bst"
66,4784,7804,0.967580727831881,"./Temp/BST-Cities-66/66-4692.bst"
66,4789,7804,0.967580727831881,"./Temp/BST-Cities-66/66-4692.bst"
66,4794,7804,0.967580727831881,"./Temp/BST-Cities-66/66-4692.bst"
66,4803,7804,0.967580727831881,"./Temp/BST-Cities-66/66-4692.bst"
66,4811,7804,0.967580727831881,"./Temp/BST-Cities-66/66-4692.bst"
66,4825,7804,0.967580727831881,"./Temp/BST-Cities-66/66-4692.bst"
66,4828,7804,0.967580727831881,"./Temp/BST-Cities-66/66-4692.bst"
66,4834,7804,0.967580727831881,"./Temp/BST-Cities-66/66-4692.bst"
66,4836,7804,0.967580727831881,"./Temp/BST-Cities-66/66-4692.bst"
66,4844,7804,0.967580727831881,"./Temp/BST-Cities-66/66-4692.bst"
66,4852,7804,0.967580727831881,"./Temp/BST-Cities-66/66-4692.bst"
66,4859,7804,0.967580727831881,"./Temp/BST-Cities-66/66-4692.bst"
66,4867,7804,0.967580727831881,"./Temp/BST-Cities-66/66-4692.bst"
66,4868,7804,0.967580727831881,"./Temp/BST-Cities-66/66-4692.bst"
66,4873,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,4875,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,4885,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,4887,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,4891,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,4894,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,4904,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,4907,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,4908,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,4912,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,4913,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,4939,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,4943,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,4947,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,4948,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,4949,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,4953,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,4956,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,4959,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,4966,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,4967,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,4973,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,4979,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,4980,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,4981,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5007,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5012,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5013,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5017,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5021,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5028,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5032,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5033,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5037,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5042,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5047,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5053,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5055,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5058,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5060,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5065,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5068,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5069,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5070,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5071,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5079,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5081,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5086,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5091,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5097,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5103,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5105,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5107,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5110,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5113,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5114,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5119,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5128,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5129,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5132,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5133,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5138,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5147,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5165,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5166,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5188,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5194,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5199,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5206,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5208,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5209,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5221,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5222,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5225,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5227,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5235,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5237,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5242,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5251,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5259,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5261,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5267,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5268,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5273,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5279,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5283,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5285,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5289,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5290,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5292,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5293,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5299,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5308,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5314,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5316,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5325,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5334,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5335,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5336,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5345,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5348,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5350,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5352,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5355,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5361,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5368,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5391,8656,0.961645101663586,"./Temp/BST-Cities-66/66-4873.bst"
66,5398,8034,0.963778939507095,"./Temp/BST-Cities-66/66-5398.bst"
66,5399,8034,0.963778939507095,"./Temp/BST-Cities-66/66-5398.bst"
66,5400,8034,0.963778939507095,"./Temp/BST-Cities-66/66-5398.bst"
66,5405,8034,0.963778939507095,"./Temp/BST-Cities-66/66-5398.bst"
66,5406,8034,0.963778939507095,"./Temp/BST-Cities-66/66-5398.bst"
66,5413,8034,0.963778939507095,"./Temp/BST-Cities-66/66-5398.bst"
66,5418,8034,0.963778939507095,"./Temp/BST-Cities-66/66-5398.bst"
66,5420,8034,0.963778939507095,"./Temp/BST-Cities-66/66-5398.bst"
66,5436,8034,0.963778939507095,"./Temp/BST-Cities-66/66-5398.bst"
66,5437,8034,0.963778939507095,"./Temp/BST-Cities-66/66-5398.bst"
66,5443,8034,0.963778939507095,"./Temp/BST-Cities-66/66-5398.bst"
66,5444,8034,0.963778939507095,"./Temp/BST-Cities-66/66-5398.bst"
66,5456,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5461,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5476,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5493,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5506,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5507,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5526,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5538,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5543,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5546,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5549,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5556,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5557,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5559,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5560,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5580,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5598,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5607,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5609,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5611,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5614,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5623,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5624,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5628,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5635,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5648,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5650,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5656,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5665,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5674,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5681,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5686,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5693,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5694,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5696,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5707,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5710,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5714,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5716,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5727,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5733,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5734,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5736,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5739,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5745,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5746,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5747,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5748,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5757,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5758,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5770,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5773,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5776,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5779,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5780,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5786,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5797,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5799,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5801,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5804,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5806,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5807,8249,0.959631470481271,"./Temp/BST-Cities-66/66-5456.bst"
66,5811,16782,0.871290668573472,"./Temp/BST-Cities-66/66-5811.bst"
66,5832,16782,0.871290668573472,"./Temp/BST-Cities-66/66-5811.bst"
66,5837,16782,0.871290668573472,"./Temp/BST-Cities-66/66-5811.bst"
66,5842,16782,0.871290668573472,"./Temp/BST-Cities-66/66-5811.bst"
66,5849,16782,0.871290668573472,"./Temp/BST-Cities-66/66-5811.bst"
66,5851,16782,0.871290668573472,"./Temp/BST-Cities-66/66-5811.bst"
66,5859,16782,0.871290668573472,"./Temp/BST-Cities-66/66-5811.bst"
66,5866,16782,0.871290668573472,"./Temp/BST-Cities-66/66-5811.bst"
66,5869,16782,0.871290668573472,"./Temp/BST-Cities-66/66-5811.bst"
